product,adverse_event,count,ROR05
OMEGAPLEX,HYPOAESTHESIA,6,0.838241487341342
OMNI DROP PROGRAM,LOSS OF CONSCIOUSNESS,3,1.47417939693836
ONE A DAY,ALOPECIA,4,1.16150286063998
ONE A DAY CHOLESTEROL PLUS,BLOOD CHOLESTEROL INCREASED,3,3.14228648444177
ONE A DAY ESSENTIAL (MULTIVITAMINS) TABLET,CHOKING,20,1.73114937239268
ONE A DAY ESSENTIAL (MULTIVITAMINS) TABLET,DYSPHAGIA,9,1.24021416895573
ONE A DAY ESSENTIAL MULTIVITAMINS TABLET,CHOKING,3,1.60176759846217
"ONE A DAY MEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,6,1.02780153287351
ONE A DAY MEN'S HEALTH FORMULA,PROSTATE CANCER,4,3.88235234311477
ONE A DAY MEN'S HEALTH FORMULA,BLOOD GLUCOSE INCREASED,3,1.62134804741502
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",FOREIGN BODY TRAUMA,10,2.44130604377616
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,15,1.84216901559523
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",DYSPHAGIA,6,1.12508499653306
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,48,2.71784224913273
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",FOREIGN BODY TRAUMA,17,2.39131843861117
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",THROAT IRRITATION,6,1.66066430468119
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",OROPHARYNGEAL PAIN,4,1.37479885970188
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",RETCHING,4,1.29788430839988
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MULTIMINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,5,1.95686524889931
ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS MINERALS LYCOPENE FILM COATED TABLET,CHOKING,6,1.68126235014231
ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS MINERALS LYCOPENE FILM COATED TABLET,FOREIGN BODY TRAUMA,3,1.73121158292802
"ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS, MINERALS, LYCOPENE FILM-COATED TABLET",CHOKING,4,1.24471002373305
"ONE A DAY MENS HEALTH FORMULA MULTIVITAMINS, MINERALS, LYCOPENE",CHOKING,6,2.85172860769177
ONE A DAY TEEN ADVANTAGE FOR HER,Not coded,5,4.94055695718799
ONE A DAY VITAMIN,ALOPECIA,8,1.83489292702623
ONE A DAY WEIGHT SMART ADVANCED,OEDEMA PERIPHERAL,3,2.10572386467245
ONE A DAY WEIGHT SMART ADVANCED,WEIGHT INCREASED,3,1.9710007390572
ONE A DAY WEIGHT SMART ADVANCED,HEART RATE INCREASED,6,1.31655156365484
ONE A DAY WOMEN'S,DIPLOPIA,3,2.2650075173053
ONE A DAY WOMEN'S,BREAST CANCER,4,1.56698491414088
ONE A DAY WOMEN'S,THROMBOSIS,5,1.32135081570943
ONE A DAY WOMEN'S,ABORTION SPONTANEOUS,3,1.53070339378685
ONE A DAY WOMEN'S,ASTHMA,4,1.12954945920909
ONE A DAY WOMEN'S,FOREIGN BODY TRAUMA,10,0.696132210207982
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,51,2.22060061261492
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,FOREIGN BODY,9,1.85017269585476
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,PHARYNGEAL INJURY,3,2.34394719136699
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,RETCHING,5,1.19972169812273
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,10,0.651171421346215
ONE A DAY WOMEN'S (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,FOREIGN BODY,3,2.55917714534681
ONE A DAY WOMEN'S (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,CHOKING,6,1.74065215916646
"ONE A DAY WOMEN'S (MULTIVITAMINS, MULTIMINERALS) FILM-COATED TABLET",CHOKING,3,1.7593351676478
ONE A DAY WOMEN'S 50 PLUS ADVANTAGE,CONSTIPATION,4,1.19291082490845
"ONE A DAY WOMEN'S 50+ ADVANTAGE (MULTIVITAMINS, MINERALS, GINKGO BILOBA) FILM-COATED TABLET",CHOKING,6,1.68126235014231
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE,CHOKING,6,2.68476964793007
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,49,2.74090756630307
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,FOREIGN BODY TRAUMA,6,0.930355573163906
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,8,0.776236292665922
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,THROAT IRRITATION,4,1.05255752532148
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS +MINERALS) FILM-COATED TABLET,CHOKING,4,2.53994923879459
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE FILM-COATED TABLET,CHOKING,6,1.38420857694408
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM COATED TABLET,CHOKING,5,1.86320581473682
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM COATED TABLET,FOREIGN BODY TRAUMA,3,2.1694139709852
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE MULTIVITAMINS + MINERALS FILM-COATED TABLET,CHOKING,8,2.31549697925664
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE(MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,6,2.10591073483291
ONE A DAY WOMEN'S 50+ HEALTHY ADVANTAGE(MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,3,1.53135666943247
ONE A DAY WOMEN'S FILM-COATED TABLET,FOREIGN BODY,3,3.11606011387436
ONE A DAY WOMEN'S FILM-COATED TABLET,CHOKING,6,2.41282697027235
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM COATED TABLET,CHOKING,10,2.09266295579602
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM-COATED TABLET,CHOKING,13,2.18642617586122
ONE A DAY WOMEN'S MULTIVITAMINS + MINERALS FILM-COATED TABLET,FOREIGN BODY,4,2.31843300233175
ONE A DAY WOMEN'S PRENATAL (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,ABORTION SPONTANEOUS,4,4.0927414919126
ONE A DAY WOMEN'S TABLET,FOREIGN BODY TRAUMA,3,2.34007323545437
ONE A DAY WOMENS 50 HEALTHY ADVANTAGE MULTIVITAMINS  MINERALS FILM COATED TABLET,CHOKING,3,1.60176759846217
ONE A DAY WOMENS 50 PLUS ADVANTAGE,CHOKING,3,1.4648843201405
ONE A DAY WOMENS MULTIVITAMIN COATED TABLET,CHOKING,5,1.49342240968398
ONE A DAY WOMENS MULTIVITAMINS COATED TABLET,CHOKING,10,1.82604212838032
ONE A DAY WOMENS MULTIVITAMINS COATED TABLET,FOREIGN BODY TRAUMA,5,1.94722665516206
ONE A DAY WOMENS MULTIVITAMINS FILM COATED TABLET,CHOKING,5,1.27238385257199
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,THROAT IRRITATION,7,2.38984794125305
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,14,1.46206388909193
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,6,0.879039852114574
ONE A DAY WOMENS MULTIVITAMINS + MINERALS,CHOKING,4,2.73922057196657
ONE SOURCE WOMEN'S VITAMINS,HYPOAESTHESIA,3,3.27478538904773
ONE-A-DAY ESSENTIAL (MULTIVITAMINS) TABLET,CHOKING,3,1.94368090213477
ONE-A-DAY PROACTIVE 65+ (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,4,1.75598752740399
ONE-A-DAY PROACTIVE 65+ (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,3,1.87511539617998
ONE-A-DAY WOMEN'S (MULTIVITAMINS) COATED TABLET,CHOKING,8,1.47394041824582
ORTHO B COMPLEX DIETARY SUPPLEMENT,PARAESTHESIA,3,2.57147792079873
OS CAL 500 PLUS D TABLETS DIETARY SUPPLEMENT,NEPHROLITHIASIS,4,5.26944009818017
OS CAL PLUS D TABLET,HOSPITALISATION,4,2.63135183827422
OS CAL PLUS D TABLET (OS CAL PLUS D),HOSPITALISATION,3,3.00337922226814
OS CAL ULTRA 600 PLUS,HOSPITALISATION,6,4.26732121130738
OSTEO BI-FLEX ONE PER DAY WITH 5-LOXIN ADVANCE COATED CAPLETS,Not coded,3,5.46738590501072
OXYEIITE PRO,JAUNDICE,3,2.54864052629684
OXYELITE,HEPATIC ENZYME INCREASED,4,2.16714626435423
OXYELITE,BLOOD BILIRUBIN INCREASED,3,1.81341879647423
OXYELITE PRO,HEPATIC ENZYME INCREASED,22,1.95868908346605
OXYELITE PRO,BLOOD BILIRUBIN INCREASED,17,1.73654774414899
OXYELITE PRO,HEPATITIS ACUTE,6,2.29192975257616
OXYELITE PRO,HEPATITIS,9,1.78699988473074
OXYELITE PRO,CHROMATURIA,12,1.50274431190586
OXYELITE PRO,JAUNDICE,15,1.32262656114974
OXYELITE PRO,TRANSAMINASES INCREASED,4,1.83916897562388
OXYELITE PRO,ALANINE AMINOTRANSFERASE INCREASED,11,0.981269062994388
OXYELITE PRO,SERUM FERRITIN INCREASED,3,1.83173782587393
OXYELITE PRO,FATIGUE,17,0.679363541949111
OXYELITE PRO,HEPATIC NECROSIS,3,1.40067711886862
OXYELITE PRO,INTERNATIONAL NORMALISED RATIO INCREASED,5,1.04191524498414
OXYELITE PRO,ASPARTATE AMINOTRANSFERASE INCREASED,9,0.741622888222752
OXYELITE PRO (REVISED FORMULA),LIVER INJURY,6,5.33994081079662
OXYELITE PRO (REVISED FORMULA),HEPATIC FAILURE,3,4.72092870763441
OXYELITE PRO ENERGY SUPPLEMENT,LIVER FUNCTION TEST ABNORMAL,3,2.73764403059939
OXYLIFE PHENOCANE,LIVER FUNCTION TEST ABNORMAL,4,2.58672352050409
OXYLIFE PHENOCANE,ASPARTATE AMINOTRANSFERASE INCREASED,3,2.09436643534959
OXYLIFE PHENOCANE,ALANINE AMINOTRANSFERASE INCREASED,3,2.06562166234205
PERFORMIX SST SUSPENSION SUPER THERMOGENIC,MYOCARDIAL INFARCTION,4,2.99874939773336
PHENIBUT,ANXIETY,3,2.21641365843222
PHILLIP'S COLON HEALTH,HAEMATOCHEZIA,4,1.90693914148696
PHILLIP'S COLON HEALTH,ABDOMINAL DISTENSION,3,1.27780078850683
PHILLIPS COLON HEALTH,HAEMATOCHEZIA,5,2.35892245774018
PHILLIPS' COLON HEALTH,FLATULENCE,3,1.62879595162063
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,ABDOMINAL DISTENSION,9,1.83244270707509
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,DYSGEUSIA,5,1.81963419624502
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,DIVERTICULITIS,4,1.89147106901248
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,HAEMATOCHEZIA,6,1.43907323789563
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,COLITIS,3,1.92070316487774
PHILLIPS' COLON HEALTH (BIFIDOBACTERIUM + LACTOBACILLUS) CAPSULE,STOMACH DISCOMFORT,3,1.56728837658953
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,FUNGAL INFECTION,3,4.14001750633219
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,ABDOMINAL DISTENSION,4,2.18068533005861
PHILLIPS' COLON HEALTH BIFIDOBACTERIUM + LACTOBACILLUS CAPSULE,CONSTIPATION,3,1.55380447734763
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,DRUG DEPENDENCE,5,4.02284098706673
PHILLIPS' LAXATIVE DIETARY SUPPLEMENT (MAGNESIUM OXIDE) COATED TABLET,RETCHING,3,2.01391918832268
PLEXUS BOOST,HEART RATE INCREASED,8,1.81779689315091
PLEXUS BOOST,TACHYCARDIA,3,1.85150931957156
PLEXUS SLIM,HEPATIC ENZYME INCREASED,7,1.10051690835328
PLEXUS SLIM,EXTRASYSTOLES,3,1.17147223502384
PLEXUS WORLDWIDE INC. PLEXUS BOOST,PALPITATIONS,3,3.29890209936851
POTASSIUM,ALOPECIA,19,0.476978270771371
POTASSIUM GLUCONATE,ALOPECIA,3,1.97347632735644
PRENATAL TABS WITH FOLIC ACID,PLATELET COUNT DECREASED,4,5.6104337493309
PRENATAL TABS WITH FOLIC ACID,BLOOD BILIRUBIN INCREASED,5,4.21223428737328
PRENATAL VITAMINS,ALOPECIA,7,1.06266703954622
PRESERVISION AREDS 2 FORMULA SOFT GELS,DYSPHAGIA,10,0.975898126497913
PRESERVISION AREDS 2 FORMULA SOFT GELS,COUGH,5,1.20266008737192
PRESERVISION AREDS 2 FORMULA SOFT GELS,VISUAL IMPAIRMENT,3,1.5057294807284
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",FOREIGN BODY,16,1.67538932088122
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",EYE HAEMORRHAGE,7,2.45938624693565
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",DYSPHAGIA,31,1.16052652349687
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,9,1.93389320874119
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",HIP FRACTURE,4,2.57793031214598
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",MACULAR DEGENERATION,5,2.23094700876794
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",FALL,11,1.40715347717037
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",BLINDNESS,5,1.73771102858548
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",PNEUMONIA,7,1.4527327275515
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",AGE-RELATED MACULAR DEGENERATION,3,2.25319112576381
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",LACRIMATION INCREASED,3,1.38504566210731
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",VERTIGO,4,1.13437751723774
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",AGE-RELATED MACULAR DEGENERATION,31,7.76331284246213
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,11,3.5195071789798
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",MACULAR DEGENERATION,7,4.01785134632687
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",EYE HAEMORRHAGE,7,3.75328494539692
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",VISUAL IMPAIRMENT,8,3.01263620904372
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",DISEASE PROGRESSION,3,4.74230919873185
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",VISUAL FIELD DEFECT,3,3.62822742561669
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",CATARACT,4,2.95801663494645
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",BLINDNESS,4,2.68495019650267
PRESERVISION AREDS SOFT GELS,LUNG NEOPLASM MALIGNANT,5,5.12826110170049
"PRESERVISION AREDS SOFT GELS (CAPSULE, SOFT)",CONDITION AGGRAVATED,3,2.38928686700047
"PRESERVISION LUTEIN SOFT GELS (CAPSULE, SOFT)",DYSPHAGIA,4,1.06405288893995
PREVAGEN,CEREBROVASCULAR ACCIDENT,3,1.54122250778158
PREVAGEN,CONVULSION,3,1.3844863603964
PREVAGEN 10 MG,CONVULSION,4,3.59190496391361
"PREVAGEN, 10 MG, QUINCY BIOSCIENCE",TRANSIENT ISCHAEMIC ATTACK,3,4.76698752028317
PRO-X10,FALL,3,2.28396435168454
PROBIOTIC,ALOPECIA,24,1.55250654218129
PROBIOTIC,SKIN EXFOLIATION,3,1.32654950890516
PROBIOTIC,HAIR TEXTURE ABNORMAL,3,1.22090791700379
PROBIOTIC (DIETARY SUPPLEMENT),COMPUTERISED TOMOGRAM ABNORMAL,3,2.5460458525693
PROBIOTIC MPF,BLOOD ALKALINE PHOSPHATASE INCREASED,4,3.49443714244874
PROBIOTICS,ALOPECIA,20,1.56507254705134
PROBIOTICS,SCAB,3,2.2437388971899
PROBIOTICS,TRICHORRHEXIS,4,1.72252057789252
PROBIOTICS,HAIR TEXTURE ABNORMAL,3,1.45494966948199
PROBIOTICS,DYSARTHRIA,3,1.34931589296177
PROTANDIM US,VOMITING,16,0.586844282767213
PROTEIN FREE TRIAL,DIARRHOEA,3,1.68711079551089
PROTEIN TIN CHOCOLATE,GASTRIC DISORDER,3,4.42581018247495
PROVEX CV,SWELLING,3,2.4273439341632
PURE GARCINIA CAMBOGIA EXTRACT,CHEST PAIN,3,1.76987421167385
PURITAN'S PRIDE CHELATED ZINC 50 MG (ZINC GLUCONATE),DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE CINNAMON 500MG,DIZZINESS,4,1.53382932144925
PURITAN'S PRIDE COATED OMEGA-3 FISH OIL 1000MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE FLAXSEED OIL 1000 MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE FLUSH FREE NIACIN 500MG CAPSULES,BURNING SENSATION,3,2.5754915815233
PURITAN'S PRIDE MELATONIN 10 MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FLUSHING,6,2.67503472912504
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FEELING HOT,4,2.04976183364105
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,ERYTHEMA,5,1.54573482447628
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,FALL,3,1.31728722261069
PURITAN'S PRIDE NIACIN 500MG COATED CAPLETS,SWELLING,4,1.02812312040166
PURITAN'S PRIDE OMEGA 3 FISH OIL,DIARRHOEA,3,1.91581849127213
PURITAN'S PRIDE SAW PALMETTO 450 MG (3531),DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE SAW PALMETTO 450 MG (3533),DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE ST. JOHN'S WORT HYPERICUM PERFORATUM 150 MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE ST. JOHN'S WORT HYPERICUM PERFORATUM 300 MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE SUPER CALCIUM 1500 MG WITH D 1000 IU,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE SUPER CHELATED MULTI-MINERAL COATED CAPLETS,VERTIGO,3,3.98139544600003
PURITAN'S PRIDE SUPER CHELATED MULTI-MINERAL COATED CAPLETS,HEADACHE,3,1.37086849631309
PURITAN'S PRIDE SUPER SNOOZE WITH MELATONIN RAPID RELEASE CAPSULES,SWELLING,3,3.40319396119249
PURITAN'S PRIDE TIME RELEASE C-TIME 1000 WITH WILD ROSE HIPS AND PROTECTIVE BIOFLAVONOIDS CAPLETS,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE TRIPLE STRENGTH CORAL CALCIUM 1500 MG,DIZZINESS,3,2.23106133179096
PURITAN'S PRIDE ULTRA CHROMIUM PICOLINATE 500MCG,BLOOD POTASSIUM INCREASED,3,5.48914685028297
PURITANS PRIDE ALPHA LIPOIC ACID 300 MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE BEET ROOT EXTRACT 500MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE BONE CARE COATED CAPLETS,CONFUSIONAL STATE,3,2.7021217150536
PURITANS PRIDE C-1000 MG W BIOFLAVONOIDS & WILD ROSE HIPS COATED CAP (DIETARY SUPPLEMENT) COATED CAPLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE CALCIUM 1200 MG W/VIT D3 1000IU RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE CALCIUM LACTATE 650 MG TABLETS,CONFUSIONAL STATE,3,2.7021217150536
PURITANS PRIDE CHROMIUM PICOLINATE 200 MCG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE CHROMIUM POLYNICOTINATE 200MCG VEGETABLE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE ENER-B SHOT B-12 5000MCG NATURAL BERRY FLAVOR (DIETARY SUPPLEMENT) LIQUID,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE GINGER ROOT 550 MG RAPID RELEASE CAPSULES (PURITANS PRIDE GINGER,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE HIGH POTENCY MAGNESIUM 500MG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE L-ARGININE 1000 MG COATED CAPLETS (DIETARY SUPPLEMENT) CAPLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE L-CARNITINE 500 MG COATED CAPLETS (DIETARY SUPPLEMENT) CAPLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE MAITAKE MUSHROOM COMPLEX 160 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE MARINE COLLAGEN GELATIN FREE CAPSULES (DIETARY SUPPLEMENT) CAPSULE,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE MEGA B-100 COMPLEX VITAMIN COATED CAPLETS (DIETARY SUPPLEMENT) COATED CAPLET,DYSPHAGIA,3,1.46107454366625
"PURITANS PRIDE MEGA POTENCY VITAMIN D3 10,000 IU RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) SOFTGEL",DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE NATURAL E-4001U MIXED TOCOPHEROLS RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) RAPID RELEASE SOFTGEL,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE NATURAL FLAX OIL 1000MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT),DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE NEURO-PS 100MG RAPID RELEASE SOFTGELS,CONFUSIONAL STATE,4,2.9425905976412
PURITANS PRIDE ODORLESS GARLIC 1000 MG RAPID RELEASE SOFTGEL (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE OIL OF OREGANO EXTRACT 1500MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT) SOFTGEL,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE OLIVE LEAF EXTRACT 150 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE OMEGA 3 FISH OIL 1000 MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT),DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE REISHI MUSHROOM 1000 MG RAPID RELEASE CAPSULES (DIETARY SUPPLEMENT) RAPID RELEASE CAPSULES,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE ROYAL JELLY 500 MG (DIETARY SUPPLEMENT),DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE SPIRULINA 500 MG TABLETS (DIETARY SUPPLEMENT) TABLET,DYSPHAGIA,3,1.46107454366625
PURITANS PRIDE VITAMIN D3 400 IU TABLETS,CONFUSIONAL STATE,3,2.7021217150536
PURITY FIRST B50,THYROID FUNCTION TEST ABNORMAL,15,5.38368668190483
PURITY FIRST B50,BLOOD CHOLESTEROL INCREASED,15,4.29894163016678
PURITY FIRST B50,MYALGIA,15,3.60158277596935
PURITY FIRST B50,MUSCLE SPASMS,15,3.28170521432675
PURITY FIRST B50,LIVER FUNCTION TEST ABNORMAL,15,2.98501108803792
PURITY FIRST B50,MALAISE,15,2.17815986165454
PURITY FIRST B50,FATIGUE,15,2.06651215756929
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,INVESTIGATION ABNORMAL,6,8.58743512010842
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,ASTHENIA,6,2.24184540501014
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,FATIGUE,6,2.04801649066058
PURITY FIRST VARIOUS DIETARY SUPPLEMENTS,PAIN,6,1.96679641706616
QUINCY BIOSCIENCE PREVAGEN,CONVULSION,4,2.41188094640464
QUINCY BIOSCIENCE PREVAGEN 10MG,CONVULSION,3,2.41244773547865
RECONNECT,DIZZINESS,5,1.52278528932319
RED BULL ENERGY DRINK,HEART RATE ABNORMAL,3,3.31759596954053
RED BULL ENERGY DRINK,SYNCOPE,3,1.72910508142898
RED BULL ENERGY DRINK,CONVULSION,3,1.42826366090851
RED BULL ENERGY DRINK,ANXIETY,3,1.23224514089194
RED YEAST RICE,MUSCULAR WEAKNESS,3,1.32663094672246
REDACTED,MEDICATION RESIDUE,4,3.19101964214851
REDACTED,FAECAL INCONTINENCE,4,2.36640724296418
REDACTED,RASH ERYTHEMATOUS,6,1.49877265784925
REDACTED,DYSPEPSIA,14,0.849305182049898
REDACTED,DEFAECATION URGENCY,3,1.43821891421342
REDACTED,ABDOMINAL DISCOMFORT,10,0.752202841497123
REDACTED,ERYTHEMA,12,0.586199482726134
RELACORE,ACNE,3,2.21533578809468
RELACORE,IRRITABILITY,3,2.11852456596276
RELACORE,VISION BLURRED,4,1.31252320154826
