product,adverse_event,count,IC025
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,JAUNDICE,25,0.638223195683986
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,MUSCLE INJURY,4,0.571118894335051
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RENAL FAILURE ACUTE,8,0.559315127935967
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATIC ENCEPHALOPATHY,3,0.482460115719553
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,PHYSICAL DISABILITY,3,0.423697147606784
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,BLOOD CHOLESTEROL INCREASED,8,0.405110789754029
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RENAL TRANSPLANT,3,0.397694084295225
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HYPERLIPIDAEMIA,3,0.221034561517171
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,CARDIAC ARREST,5,0.104624441371792
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,LIVER DISORDER,5,0.0822338237046883
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEART INJURY,3,0.0675968165285437
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,ACUTE HEPATIC FAILURE,4,0.0330737321732546
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),CARDIO-RESPIRATORY DISTRESS,4,0.963023276748841
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),LIVER FUNCTION TEST ABNORMAL,4,0.615613660310225
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),HEPATITIS,3,0.374383986069553
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),LIVER INJURY,3,0.33799832886634
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),RENAL DISORDER,3,0.322584688783585
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),CONVULSION,3,0.124032054399761
HYDROXYCUT REGULAR RELEASE CAPLETS,EMOTIONAL DISTRESS,3,0.419701959020172
HYDROXYCUT REGULAR RELEASE CAPLETS,HYPERSENSITIVITY,4,0.404203423824132
HYDROXYCUT WEIGHT LOSS SHOT,DISCOMFORT,4,0.874966396912239
HYDROXYCUT WEIGHT LOSS SHOT,INJURY,4,0.849059189135329
HYDROXYCUT WEIGHT LOSS SHOT,EMOTIONAL DISTRESS,4,0.831966857941375
HYDROXYCUT WEIGHT LOSS SHOT,ANXIETY,4,0.562573987563121
HYDROXYCUT WEIGHT LOSS SHOT,RHABDOMYOLYSIS,3,0.382477064066766
HYDROXYCUT WEIGHT LOSS SHOT,FEAR,3,0.377988449804581
HYDROXYCUT WEIGHT LOSS SHOT,NERVOUSNESS,3,0.33838748792398
HYDROXYCUT WITH EPHEDRA,EMOTIONAL DISTRESS,12,2.07326877387692
HYDROXYCUT WITH EPHEDRA,INJURY,9,1.7387851062666
HYDROXYCUT WITH EPHEDRA,LIVER INJURY,8,1.42298441312376
HYDROXYCUT WITH EPHEDRA,HEPATOCELLULAR INJURY,5,1.08963950214442
HYDROXYCUT WITH EPHEDRA,ANXIETY,8,0.857266175920902
HYDROXYCUT WITH EPHEDRA,LIVER FUNCTION TEST ABNORMAL,6,0.613999382312118
HYDROXYCUT WITH EPHEDRA,OBESITY,3,0.458429058513039
HYDROXYCUT WITH EPHEDRA,RENAL DISORDER,4,0.415920119939791
HYDROXYCUT WITH EPHEDRA,CARDIO-RESPIRATORY DISTRESS,3,0.410118319410271
HYDROXYCUT WITH EPHEDRA,RENAL FAILURE,4,0.394509317309662
HYDROXYCUT WITH EPHEDRA,CONVULSION,5,0.308316032333193
HYDROXYCUT WITH EPHEDRA,HEPATIC FAILURE,3,0.200561195288575
HYDROXYCUT WITH EPHEDRA,PAIN,7,0.120395255643228
HYDROXYCUT WITH EPHEDRA,RHABDOMYOLYSIS,3,0.090345982695627
HYDROXYCUT WITH EPHEDRA (NO PREF. NAME),CARDIO-RESPIRATORY DISTRESS,3,0.508260256452066
IC-5,HYPOTENSION,4,0.594430679448532
IONIX SUPREME,URTICARIA,5,0.759690829595574
IONIX SUPREME,NAUSEA,5,0.0875542997208465
IONIX SUPREME ALIX TECHNOLOGIES,DIARRHOEA,3,0.0876786474003121
IONIX SUPREME POWDER,DEHYDRATION,3,0.267990855865787
IRON,ALOPECIA,25,0.925094467422783
IRON,PREMATURE BABY,4,0.761986852561132
IRON,PHARYNGEAL OEDEMA,6,0.282081354837895
IRON,DERMATITIS,3,0.239941117075102
IRON,PRURITUS,14,0.127352663744164
ISAFLUSH ARIZONA NUTRITIONAL SUPPLEMENTS,LOSS OF CONSCIOUSNESS,4,0.30552134901774
ISAFLUSH ARIZONA NUTRITIONAL SUPPLEMENTS,ABDOMINAL DISTENSION,3,0.0345929772340975
ISAGENIX CLEANSE FOR LIFE,DEHYDRATION,4,0.595973921038319
ISAGENIX CLEANSE FOR LIFE POWDER,PRURITUS,3,0.208465121384603
ISAGENIX IONIX SUPREME LIQUID,DEHYDRATION,3,0.203163480601811
ISAGENIX ISAFLUSH,DEHYDRATION,6,1.03532848928833
ISAGENIX ISAFLUSH,URTICARIA,4,0.361458104803759
ISAGENIX ISAFLUSH,DYSPNOEA,5,0.0275172311095201
ISAGENIX NATURAL ACCELERATOR,DEHYDRATION,6,0.771747329243131
ISAGENIX NATURAL ACCELERATOR,URTICARIA,4,0.109906419804576
ISAGENIX NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,DEHYDRATION,3,0.0146233458454223
JACK3D,BLOOD CREATINE PHOSPHOKINASE INCREASED,6,1.36318924046097
JACK3D,TACHYCARDIA,4,0.570586152455806
JACK3D,LOSS OF CONSCIOUSNESS,6,0.562023881657499
JACK3D,HYPERTHERMIA,3,0.478524033892549
JACK3D,CARDIAC ARREST,3,0.347970082063711
JACK3D,BLOOD CREATININE INCREASED,3,0.183239566723148
KAVA KAVA,HEPATIC ENZYME INCREASED,4,0.880527430056628
KELP,BLOOD PRESSURE INCREASED,3,0.0890872048961452
KIRKLAND GENERIC MULTIVITAMIN WITH HERBS,PANIC ATTACK,3,0.523163523644333
KIRKLAND GENERIC MULTIVITAMIN WITH HERBS,ANXIETY,3,0.466989999362626
KRATOM,DEPENDENCE,3,0.401676548717745
KRATOM,DECREASED APPETITE,3,0.0458283655535913
KRATOM,BLOOD BILIRUBIN INCREASED,3,0.039156798903068
KRILL OIL,ALOPECIA,9,0.809131177912593
KROGER HERB-RASCAL,MOYAMOYA DISEASE,3,0.525058350892436
KROGER HERB-RASCAL,Not coded,3,0.52347796899776
KYANI SUNRISE,BLOOD BILIRUBIN INCREASED,3,0.290857450464757
KYANI SUNSET,BLOOD BILIRUBIN INCREASED,3,0.291959628060765
LACTAID FAST ACT,VOMITING,22,1.72643489035985
LACTAID FAST ACT,ABDOMINAL PAIN UPPER,10,1.07020679241756
LACTAID FAST ACT,ABDOMINAL PAIN,9,0.972350432629182
LACTAID FAST ACT,CHILLS,5,0.952562602271999
LACTAID FAST ACT,DIARRHOEA,11,0.918445106499115
LACTAID FAST ACT,NAUSEA,12,0.864683935596964
LACTAID FAST ACT CAPLETS,VOMITING,9,0.919929512563238
LACTAID FAST ACT CAPLETS,GASTROINTESTINAL DISORDER,4,0.767511128656675
LACTAID FAST ACT CAPLETS,HYPERSENSITIVITY,6,0.626203155083717
LACTAID FAST ACT CHEWABLES,VOMITING,4,0.333488051762652
LACTAID FAST ACT LACTASE ENZYME SUPPLEMENT,ABDOMINAL PAIN UPPER,3,0.223994895688631
LACTAID FAST ACT LACTASE ENZYME SUPPLEMENT,NAUSEA,3,0.019699262323614
LACTAID FAST ACT ULTRA,ABDOMINAL PAIN UPPER,3,0.287809282691063
LACTAID FAST ACT ULTRA,DIARRHOEA,3,0.184812338078321
LE-VEL THRIVE,HEART RATE INCREASED,4,0.610392100721509
LE-VEL THRIVE,HEADACHE,3,0.00176823505772784
LEAN EFX,DIZZINESS,3,0.206790942290622
LEGAL GEAR METHYL-1-ALPHA,PARAESTHESIA,3,0.415311416708615
LEPTIBURN,CONTUSION,3,0.119076148323223
LEPTIBURN,LIVER FUNCTION TEST ABNORMAL,5,0.0961130036557235
LIBIDO MAX FOR MEN,BLOOD PRESSURE INCREASED,5,0.664898305496691
LIBIDO MAX FOR MEN,HEART RATE INCREASED,4,0.418380698037611
LIBIDO MAX FOR MEN,DIZZINESS,5,0.409709336090458
LICORICE ROOT TABLET,BLOOD BILIRUBIN INCREASED,3,0.455731835079235
LIPO-FLAVONOID PLUS (NONSPECIFIC),SWELLING,3,0.360203266044426
LUTEIN,BLOOD PRESSURE INCREASED,9,0.367276585435931
LYSINE,ALOPECIA,6,0.691061803569608
MAGNESIUM,ALOPECIA,61,1.14970488501223
MAGNESIUM,HEADACHE,30,0.141122157700844
MAGNESIUM,ATRIAL FIBRILLATION,8,0.0445204655941812
MAGNESIUM,SKIN LESION,3,0.0369519133369648
MAGNESIUM,RASH,18,0.0214395185443887
MAN CORE DIETARY SUPPLEMENTS,DRUG SCREEN FALSE POSITIVE,4,0.981856342755675
MASS COMPLEX,HAEMATOCRIT INCREASED,3,0.540448667539873
MASS COMPLEX,HAEMOGLOBIN INCREASED,3,0.519503096027276
MASS COMPLEX,ANXIETY,3,0.357127718686077
MATERNA PRE-NATAL VITAMIN,ALOPECIA,3,0.430061152299046
MELATONIN,HAIR TEXTURE ABNORMAL,5,0.907067135676453
MELATONIN,PARAESTHESIA,6,0.317068213511547
MELATONIN,INSOMNIA,6,0.259099969535886
MELATONIN,HYPOAESTHESIA,5,0.0868853143833429
MELATONIN,PAIN,9,0.00275147634774911
METABO379,DEHYDRATION,4,0.407185497911682
METABOLIC NUTRITION SYNEDREX,HEART RATE INCREASED,3,0.368435980535613
METABOLIFE,HOSPITALISATION,3,0.411810084938871
METAMUCIL,COUGH,3,0.264934088778486
"MIDNITE FOR MENOPAUSE (MELATONIN, GENISTEIN ISOFLAVONE, LEMON BALM, CHAMOMILE, LAVENDER)",ABNORMAL BEHAVIOUR,3,0.513600971512781
MILK THISTLE,PANIC ATTACK,4,0.55865248159427
MIRACLE MINERAL SOLUTION,DIARRHOEA,3,0.0138017136747944
MNS 3,RECTAL HAEMORRHAGE,3,0.202186181618105
MNS 3,NEPHROLITHIASIS,3,0.183817672500463
MNS MAX C (MAXIMUM APPETITE CONTROL),RASH,4,0.287500321246987
MNS MAX C (MAXIMUM APPETITE CONTROL),CONVULSION,3,0.0194498268883129
MOVE FREE,JAUNDICE,3,0.116197902195549
MOVE FREE ADVANCED TRIPLE STRENGTH,PAIN,3,0.12969861531235
MULITVITAMIN,ALOPECIA,5,0.893150492738547
MULTI  VITAMIN,ALOPECIA,3,0.515997323722025
MULTI VIT,ALOPECIA,4,0.804429537694591
MULTI VITA GUMMIES,ALOPECIA,3,0.50647697772349
MULTI VITAMIN,ALOPECIA,62,2.38918448081137
MULTI VITAMIN,HAIR GROWTH ABNORMAL,8,1.78055225183247
MULTI VITAMIN,WOUND,6,1.3361805474647
MULTI VITAMIN,TRICHORRHEXIS,6,1.05463336149594
MULTI VITAMIN,ERYTHEMA,9,0.593800362307554
MULTI VITAMIN,HAIR TEXTURE ABNORMAL,4,0.496386809174253
MULTI VITAMIN,SKIN IRRITATION,4,0.39109214708097
MULTI VITAMIN,HAIR DISORDER,3,0.286516023629446
MULTI VITAMIN,SKIN DISORDER,3,0.231457374635998
MULTI VITAMIN,SKIN EXFOLIATION,3,0.0880517229707898
MULTI VITAMIN,PRURITUS,10,0.0870679016452913
MULTI VITAMIN,DRY SKIN,3,0.0650866751216192
MULTI VITAMINS,ALOPECIA,15,1.80122590026508
MULTI VITAMINS,TRICHORRHEXIS,4,0.81737569801599
MULTI-VITAMIN,ALOPECIA,33,1.79434495421731
MULTI-VITAMIN,SKIN EXFOLIATION,6,1.2102382120709
MULTI-VITAMIN,HAIR TEXTURE ABNORMAL,4,0.567454996873043
MULTI-VITAMIN,TRICHORRHEXIS,4,0.500612686117138
MULTI-VITAMIN,PRURITUS,11,0.340927033397973
MULTI-VITAMIN,DRY SKIN,3,0.120768029553404
MULTI-VITAMINS,ALOPECIA,3,0.0826349077760882
MULTI-VITAMINS,PRURITUS,3,0.0336632443499824
MULTIPLE VITAMIN,ALOPECIA,7,1.16325258488049
MULTIPLE VITAMIN FOR 50+,ALOPECIA,3,0.475430262324434
MULTIVITAMIN,ALOPECIA,101,0.899044112057778
MULTIVITAMIN,HAIR TEXTURE ABNORMAL,10,0.508048612342883
MULTIVITAMIN,TRICHORRHEXIS,11,0.472444132432757
MULTIVITAMIN,LIP DRY,4,0.407357786980457
MULTIVITAMIN,UPPER AIRWAY OBSTRUCTION,5,0.318127859960924
MULTIVITAMIN,ANAPHYLACTIC REACTION,11,0.231611439944729
MULTIVITAMIN,ERUCTATION,8,0.21772777998318
MULTIVITAMIN,PARAESTHESIA,25,0.212531950720072
MULTIVITAMIN,PRURITUS,55,0.147702517980654
MULTIVITAMIN,HYPERSENSITIVITY,59,0.146747557672772
MULTIVITAMIN,EAR DISCOMFORT,4,0.107253522599908
MULTIVITAMIN,FLUSHING,14,0.0816411330732463
MULTIVITAMIN,VISION BLURRED,16,0.0815903400275047
MULTIVITAMIN,BURNING SENSATION,23,0.0595400559448186
MULTIVITAMIN,DYSURIA,8,0.0184438375377489
MULTIVITAMIN,RASH ERYTHEMATOUS,7,0.0133419382546651
MULTIVITAMIN (DIETARY SUPPLEMENT),BLOOD PRESSURE INCREASED,5,0.501919274064395
MULTIVITAMINS,ALOPECIA,15,0.47745529060148
MULTIVITAMINS,HEADACHE,13,0.112143758164882
MULTIVITAMINS,ABDOMINAL PAIN,11,0.0458202050370926
MUSCLETECH 100% PREMIUM WHEY PROTEIN PLUS POWDER,ABDOMINAL PAIN UPPER,3,0.288220493165306
MUSCLETECH HYDROXYCUT HARDCORE CAPSULES,DEPRESSION,3,0.416599805400182
MVI,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.722487937908095
MVI,ALANINE AMINOTRANSFERASE INCREASED,3,0.0907684533936414
NAC MARKETING AGELESS MALE,CEREBROVASCULAR ACCIDENT,4,0.826419292724688
NAC MARKETING AGELESS MALE PERFORMANCE,CEREBROVASCULAR ACCIDENT,3,0.450297310091358
NAC MARKETING AGELESS MALE SOFTGEL,MYOCARDIAL INFARCTION,4,0.636226110862206
NAC MARKETING AGELESS MALE TABLET,CEREBROVASCULAR ACCIDENT,7,1.41902987576902
NAC MARKETING AGELESS MALE TABLET,MYOCARDIAL INFARCTION,4,0.590969167692604
NAC MARKETING SUPER BETA PROSTATE,BLOOD URINE PRESENT,5,1.00711851195888
NAC MARKETING SUPER BETA PROSTATE,DYSURIA,4,0.845829319743311
NAC N-ACETYL-CYSTEINE,CHEST DISCOMFORT,3,0.420340122654769
NATTOKINASE,BLOOD PRESSURE INCREASED,3,0.303132754012462
NATURAL ACCELERATOR,URTICARIA,7,0.78209349470042
NATURAL ACCELERATOR,PANCREATITIS,3,0.194008841434695
NATURAL ACCELERATOR,NAUSEA,8,0.0956275254381749
NATURAL ACCELERATOR,SWELLING FACE,3,0.00521674531158743
NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,URTICARIA,8,1.15573949739459
NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,OROPHARYNGEAL SWELLING,4,0.725638748117615
NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,DEHYDRATION,5,0.514791591279258
NATURAL ACCELERATOR ARIZONA NUTRITIONAL SUPPLEMENTS,RASH,5,0.393365084728513
NATURE MADE HAIR SKIN AND NAILS ADULT(DIETARY SUPPLEMENT) GUMMY,ABDOMINAL PAIN UPPER,3,0.327492581258607
NATURE MADE MULTI COMPLETE VITAMIN,HYPERSENSITIVITY,3,0.389562057751182
NATURE MADE MULTI COMPLETE VITAMIN,NAUSEA,3,0.326721051638193
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID (DIETARY SUPPLEMENT) TABLET,STAPHYLOCOCCAL INFECTION,3,0.456270588065667
NATURE MADE SUPER B-COMPLEX WITH VITAMIN C & FOLIC ACID (DIETARY SUPPLEMENT) TABLET,MUSCLE SPASMS,3,0.108272289999677
NATURE MADE VITAMIN C,FOREIGN BODY TRAUMA,3,0.22609015080861
NATURE'S BOUNTY BIOTIN,RENAL FAILURE,3,0.461230615789167
NATURE'S BOUNTY FISH OIL 1200 MG RAPID RELEASE LIQUID SOFTGELS,PAIN IN EXTREMITY,3,0.47573121802283
NATURE'S SUNSHINE SUPER OMEGA 3 EPA DIETARY SUPPLEMENT,ARTHRALGIA,3,0.496183461120349
NATUREMADE FISH OIL 1200 MG,FOREIGN BODY TRAUMA,3,0.129953048966758
NATUREMADE FULL STRENGTH MINI OMEGA 3 (DIETARY SUPPLEMENT) SOFTGEL,DYSPNOEA,4,0.173380326029166
NATUREMADE IRON 65 MG,DYSPEPSIA,4,0.544643455326697
NATUREMADE IRON 65 MG,MALABSORPTION,3,0.515630750474861
NATUREMADE IRON 65 MG,CHANGE OF BOWEL HABIT,3,0.487800931568713
NATUREMADE IRON 65 MG,RASH PAPULAR,3,0.446624900948621
NATUREMADE L-LYSINE 1000 MG,FOREIGN BODY TRAUMA,4,0.746682713414728
NATUREMADE STRESS B COMPLEX (DIETARY SUPPLEMENT) TABLET,CHOKING,3,0.012819241894352
NATUREMADE SUPER B COMPLEX (DIETARY SUPPLEMENT) TABLET,STAPHYLOCOCCAL INFECTION,8,1.93653025144873
NATUREMADE SUPER B COMPLEX (DIETARY SUPPLEMENT) TABLET,PYREXIA,4,0.552990320629283
NATUREMADE SUPER B COMPLEX (DIETARY SUPPLEMENT) TABLET,COMPUTERISED TOMOGRAM ABNORMAL,3,0.294688871465003
NATUREMADE TRIPLE OMEGA (DIETARY SUPPLEMENT) SOFTGEL,DYSPNOEA,3,0.271853436729546
NATUREMADE VITAMIN C 500 MG WITH ROSE HIPS (DIETARY SUPPLEMENT) TABLET,COUGH,3,0.432084417735265
NATUREMADE VITAMIN C 500 MG WITH ROSE HIPS (DIETARY SUPPLEMENT) TABLET,CHOKING,3,0.0412017582223876
NATURES BOUNTY FISH OIL 1000MG RAPID RELEASE SOFTGELS (DIETARY SUPPLEMENT),BLOOD HEAVY METAL INCREASED,5,1.33138673105078
NATURES BOUNTY FISH OIL 1200 MG SOFTGELS AND NATURES BOUNTY FISH OIL 1400 MG SOFTGELS,EYE DISORDER,3,0.519098301187735
NATURES BOUNTY TIMED RELEASED NIACIN 250 MG CAPSULES,CONVULSION,3,0.40080659652952
NEEM,HYPERSENSITIVITY,3,0.238200247293361
NEUROREPLETE DIETARY SUPPLEMENT,HYPOAESTHESIA,3,0.401617152343099
NEUROREPLETE DIETARY SUPPLEMENT,DYSPNOEA,3,0.03150291478622
NEW VITALITY SUPER BETA PROSTATE,DYSURIA,8,1.87334722908654
NEW VITALITY SUPER BETA PROSTATE,RENAL FAILURE,3,0.223200086993566
NIACIN,BLOOD POTASSIUM INCREASED,3,0.186032994050183
NIACIN,EYE SWELLING,4,0.0915393793280027
NIACIN,HYPOTENSION,4,0.033437922624779
NIACIN 250 DIETARY SUPPLEMENT TABLET,SWELLING FACE,3,0.434825315230502
NO XPLODE,RHABDOMYOLYSIS,5,0.822579295592973
NO XPLODE,BLOOD CREATINE PHOSPHOKINASE INCREASED,4,0.624389948785923
NO XPLODE,COLITIS ISCHAEMIC,3,0.465332225379103
NO XPLODE,BLOOD CREATININE INCREASED,4,0.453984444983019
NO XPLODE,RENAL FAILURE,4,0.315315499196274
NO XPLODE,HEPATIC ENZYME INCREASED,5,0.249639578883362
NO XPLODE,ALANINE AMINOTRANSFERASE INCREASED,5,0.180194785030778
NUTRIBIOTIC CALCIUM ASCORBATE CRYSTALLINE POWDER,DYSURIA,3,0.486131844485611
NUTRIDIET,ABDOMINAL DISTENSION,4,0.699638322780526
NUTRIDIET,ABDOMINAL PAIN UPPER,4,0.328300740867122
NUTRIGOLD GARCINIA CAMBOGIA GOLD,RASH,3,0.346343647888679
NUTRILITE DOUBLE X (DIETARY SUPPLEMENT) TABLET,DYSPNOEA,4,0.394135623012791
NUTRILITE GARLIC HEART CARE FORMULA,STOMACH DISCOMFORT,3,0.42156362721281
NUTRILITE GLUCOSE HEALTH,HEPATIC ENZYME INCREASED,3,0.330328528769992
NUTRILITE INTESTIFLORA 7,HEADACHE,4,0.245150923541915
NUTRILITE LECITHIN E 270 TABLETS,FEELING ABNORMAL,3,0.33847610639479
NUTRILITE SLIMMETRY,YELLOW SKIN,3,0.438433365133044
NUTRILITE SLIMMETRY,HYPERSENSITIVITY,5,0.175230020631748
NUTRIMOST WEIGHT LOSS FORMULA,ASTHENIA,3,0.380053273101568
NUTRITIONAL SCIENCE LABORATORIES HYPERZOSIN,HAEMORRHAGE,3,0.474947252910862
OCUVITE,VISUAL IMPAIRMENT,4,0.87121793883386
OCUVITE ADULT 50+,ALOPECIA,3,0.192722441299012
"OCUVITE ADULT 50+ (CAPSULE, SOFT)",FOREIGN BODY,3,0.319277745161975
OCUVITE LUTEIN (TABLET),PRURITUS,3,0.16472832643486
OCUVITE VITAMIN,FAECES DISCOLOURED,3,0.472465515530022
OKINAWA LIFE,HYPERSENSITIVITY,4,0.291755250667046
OMEGA,ALOPECIA,4,0.568578119340814
OMEGA 3,ALOPECIA,15,0.958760155580008
OMEGA 3,PRURITUS,10,0.36328016792195
OMEGA 3,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.137891239713356
OMEGA 3 (FISH OIL),CHOKING,4,0.0405157085121049
OMEGA 3 (LIPITAC),CHOKING,4,0.680827958143808
OMEGAPLEX,CONVULSION,7,0.472485205738811
OMEGAPLEX,HYPOAESTHESIA,6,0.410707649727007
OMEGAPLEX,PARAESTHESIA,6,0.387861357142641
OMEGAPLEX,ABDOMINAL PAIN,9,0.174827392612387
OMEGAPLEX,DEHYDRATION,6,0.0792217809816554
OMNI DROP PROGRAM,LOSS OF CONSCIOUSNESS,3,0.15543771006943
ONE A DAY,ALOPECIA,4,0.321900770677689
ONE A DAY,RASH,3,0.0137564975003578
ONE A DAY CHOLESTEROL PLUS,BLOOD CHOLESTEROL INCREASED,3,0.441596152913833
"ONE A DAY ENERGY (MULTIVITAMINS, MINERALS, CAFFEINE) FILM-COATED TABLET",CHOKING,3,0.0645001386519541
ONE A DAY ESSENTIAL (MULTIVITAMINS) TABLET,CHOKING,20,1.41970514570804
ONE A DAY ESSENTIAL (MULTIVITAMINS) TABLET,DYSPHAGIA,9,0.863383184561142
ONE A DAY ESSENTIAL MULTIVITAMINS TABLET,CHOKING,3,0.21060674208776
"ONE A DAY MEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,6,0.530746743726679
"ONE A DAY MEN'S 50+ HEALTHY ADVANTAGE (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",FOREIGN BODY TRAUMA,3,0.0377853174934809
ONE A DAY MEN'S HEALTH (MULTIVITAMINS) TABLET,CHOKING,4,0.108588468028054
ONE A DAY MEN'S HEALTH FORMULA,PROSTATE CANCER,4,0.953000341972474
ONE A DAY MEN'S HEALTH FORMULA,BLOOD GLUCOSE INCREASED,3,0.21644406095432
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",FOREIGN BODY TRAUMA,10,1.63591111136733
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,15,1.42735116349806
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS,  MINERALS, LYCOPENE) FILM-COATED TABLET",DYSPHAGIA,6,0.593663990864499
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,48,2.24074911852547
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",FOREIGN BODY TRAUMA,17,1.89137211059026
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",THROAT IRRITATION,6,0.903451099795556
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",OROPHARYNGEAL PAIN,4,0.427810825079435
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",RETCHING,4,0.398509048050923
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",DYSPHAGIA,6,0.0755293139942037
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MULTIMINERALS, LYCOPENE) FILM-COATED TABLET",CHOKING,5,0.878357386359215
ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS MINERALS LYCOPENE FILM COATED TABLET,CHOKING,6,0.90703206504376
ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS MINERALS LYCOPENE FILM COATED TABLET,FOREIGN BODY TRAUMA,3,0.234486034550123
"ONE A DAY MEN'S HEALTH FORMULA MULTIVITAMINS, MINERALS, LYCOPENE FILM-COATED TABLET",CHOKING,4,0.388272507751166
ONE A DAY MEN'S PRO EDGE (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,MUSCLE HYPERTROPHY,3,0.512756433254433
"ONE A DAY MENS HEALTH FORMULA MULTIVITAMINS, MINERALS, LYCOPENE",CHOKING,6,1.31278233853914
ONE A DAY TEEN ADVANTAGE FOR HER,Not coded,5,1.3095405528701
ONE A DAY VITACRAVES GUMMIES,ABDOMINAL PAIN,3,0.0884107947466607
ONE A DAY VITAMIN,ALOPECIA,8,1.17998518744055
ONE A DAY WEIGHT SMART,BLOOD PRESSURE INCREASED,3,0.0744854223789057
ONE A DAY WEIGHT SMART ADVANCED,HEART RATE INCREASED,6,0.699689128582973
ONE A DAY WEIGHT SMART ADVANCED,OEDEMA PERIPHERAL,3,0.30735229861166
ONE A DAY WEIGHT SMART ADVANCED,WEIGHT INCREASED,3,0.27419885497556
ONE A DAY WOMEN'S,THROMBOSIS,5,0.59717632346704
ONE A DAY WOMEN'S,BREAST CANCER,4,0.510531332826556
ONE A DAY WOMEN'S,FOREIGN BODY TRAUMA,10,0.475003992736213
ONE A DAY WOMEN'S,DIPLOPIA,3,0.34083139070435
ONE A DAY WOMEN'S,ASTHMA,4,0.323040296156364
ONE A DAY WOMEN'S,HYPERSENSITIVITY,11,0.226672953503184
ONE A DAY WOMEN'S,ABORTION SPONTANEOUS,3,0.178931967449302
ONE A DAY WOMEN'S,DYSPNOEA,15,0.167338834884399
ONE A DAY WOMEN'S,RESPIRATORY ARREST,3,0.0355964301513293
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,CHOKING,51,1.91768430619121
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,FOREIGN BODY,9,1.27511102713777
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,RETCHING,5,0.521959547014596
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,DYSPHAGIA,10,0.437581550310885
ONE A DAY WOMEN'S (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,FOREIGN BODY TRAUMA,7,0.383528475325684
